acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
421,2015/5/21,1,329 ,2,0
421,2015/5/22,0,0 ,0,0
421,2015/5/23,0,0 ,0,0
421,2015/5/24,0,0 ,0,0
421,2015/5/25,0,0 ,0,0
421,2015/5/26,2,82 ,1,0
421,2015/5/27,0,0 ,0,0
421,2015/5/28,0,0 ,0,0
421,2015/5/29,0,0 ,0,0
421,2015/5/30,0,0 ,0,0
421,2015/5/31,0,0 ,0,0
421,2015/6/1,0,0 ,0,0
421,2015/6/2,0,0 ,0,0
421,2015/6/3,0,0 ,0,0
421,2015/6/4,0,0 ,0,0
421,2015/6/5,0,0 ,0,0
421,2015/6/6,0,0 ,0,0
421,2015/6/7,0,0 ,0,0
421,2015/6/8,0,0 ,0,0
421,2015/6/9,0,0 ,0,0
421,2015/6/10,0,0 ,0,0
421,2015/6/11,0,0 ,0,0
421,2015/6/12,0,0 ,0,0
421,2015/6/13,0,0 ,0,0
421,2015/6/14,0,0 ,0,0
421,2015/6/15,0,0 ,0,0
421,2015/6/16,0,0 ,0,0
421,2015/6/17,0,0 ,0,1
421,2015/6/18,1,249 ,3,0
421,2015/6/19,0,0 ,0,0
421,2015/6/20,0,0 ,0,0
421,2015/6/21,0,0 ,0,0
421,2015/6/22,0,0 ,0,0
421,2015/6/23,0,0 ,0,0
421,2015/6/24,0,0 ,0,0
421,2015/6/25,1,193 ,3,0
421,2015/6/26,0,0 ,0,0
421,2015/6/27,0,0 ,0,0
421,2015/6/28,0,0 ,0,0
421,2015/6/29,0,0 ,0,0
421,2015/6/30,0,0 ,0,0
421,2015/7/1,0,0 ,0,0
421,2015/7/2,2,290 ,4,0
421,2015/7/3,0,0 ,0,0
421,2015/7/4,0,0 ,0,0
421,2015/7/5,0,0 ,0,0
421,2015/7/6,0,0 ,0,0
421,2015/7/7,0,0 ,0,0
421,2015/7/8,0,0 ,0,0
421,2015/7/9,2,601 ,8,0
421,2015/7/10,0,0 ,0,0
421,2015/7/11,0,0 ,0,0
421,2015/7/12,0,0 ,0,0
421,2015/7/13,0,0 ,0,0
421,2015/7/14,0,0 ,0,0
421,2015/7/15,0,0 ,0,0
421,2015/7/16,1,3 ,0,0
421,2015/7/17,0,0 ,0,0
421,2015/7/18,0,0 ,0,0
421,2015/7/19,0,0 ,0,0
421,2015/7/20,0,0 ,0,0
421,2015/7/21,0,0 ,0,0
421,2015/7/22,0,0 ,0,0
421,2015/7/23,0,0 ,0,0
421,2015/7/24,0,0 ,0,0
421,2015/7/25,0,0 ,0,0
421,2015/7/27,0,0 ,0,0
421,2015/7/28,0,0 ,0,0
421,2015/7/29,0,0 ,0,0
421,2015/7/30,0,0 ,0,0
421,2015/7/31,0,0 ,0,0
421,2015/8/1,0,0 ,0,0
421,2015/8/2,0,0 ,0,0
421,2015/8/3,0,0 ,0,0
421,2015/8/4,0,0 ,0,0
421,2015/8/5,0,0 ,0,0
421,2015/8/6,0,0 ,0,0
421,2015/8/7,0,0 ,0,0
421,2015/8/8,0,0 ,0,0
421,2015/8/9,0,0 ,0,0
421,2015/8/10,0,0 ,0,0
421,2015/8/11,0,0 ,0,0
421,2015/8/12,0,0 ,0,0
421,2015/8/13,2,195 ,1,0
421,2015/8/14,0,0 ,0,0
421,2015/8/15,0,0 ,0,0
421,2015/8/16,2,40 ,0,0
421,2015/8/17,0,0 ,0,0
421,2015/8/18,0,0 ,0,0
421,2015/8/19,0,0 ,0,0
421,2015/8/20,1,94 ,0,1
421,2015/8/21,0,0 ,0,0
421,2015/8/22,0,0 ,0,0
421,2015/8/23,0,0 ,0,0
421,2015/8/24,0,0 ,0,0
421,2015/8/25,0,0 ,0,0
421,2015/8/26,0,0 ,0,0
421,2015/8/27,0,0 ,0,0
422,2015/5/8,1,149 ,1,0
422,2015/5/9,1,40 ,0,0
422,2015/5/10,0,0 ,0,0
422,2015/5/11,0,0 ,0,0
422,2015/5/12,1,52 ,1,0
422,2015/5/13,1,63 ,0,0
422,2015/5/14,1,7 ,0,0
422,2015/5/15,0,0 ,0,0
422,2015/5/16,0,0 ,0,0
422,2015/5/17,0,0 ,0,0
422,2015/5/18,0,0 ,0,0
422,2015/5/19,1,43 ,1,0
422,2015/5/20,1,21 ,0,0
422,2015/5/21,0,0 ,0,0
422,2015/5/22,0,0 ,0,0
422,2015/5/23,0,0 ,0,0
422,2015/5/24,0,0 ,0,0
422,2015/5/25,2,67 ,0,0
422,2015/5/26,0,0 ,0,0
422,2015/5/27,0,0 ,0,0
422,2015/5/28,0,0 ,0,0
422,2015/5/29,0,0 ,0,0
422,2015/5/30,0,0 ,0,0
422,2015/5/31,0,0 ,0,0
422,2015/6/1,0,0 ,0,0
422,2015/6/2,0,0 ,0,0
422,2015/6/3,0,0 ,0,0
422,2015/6/4,0,0 ,0,0
422,2015/6/5,0,0 ,0,0
422,2015/6/6,1,4 ,0,0
422,2015/6/7,0,0 ,0,0
422,2015/6/8,0,0 ,0,0
422,2015/6/9,0,0 ,0,0
422,2015/6/10,0,0 ,0,0
422,2015/6/11,0,0 ,0,0
422,2015/6/12,0,0 ,0,0
422,2015/6/13,0,0 ,0,0
422,2015/6/14,1,3 ,0,0
422,2015/6/15,0,0 ,0,0
422,2015/6/16,0,0 ,0,0
422,2015/6/17,0,0 ,0,0
422,2015/6/18,0,0 ,0,0
422,2015/6/19,0,0 ,0,0
422,2015/6/20,0,0 ,0,0
422,2015/6/21,0,0 ,0,0
422,2015/6/22,0,0 ,0,0
422,2015/6/23,1,118 ,0,0
422,2015/6/24,2,142 ,2,0
422,2015/6/25,1,113 ,1,0
422,2015/6/26,0,0 ,0,0
422,2015/6/27,0,0 ,0,0
422,2015/6/28,1,112 ,1,0
422,2015/6/29,2,141 ,0,0
422,2015/6/30,1,39 ,0,0
422,2015/7/1,1,33 ,0,0
422,2015/7/2,1,168 ,2,0
422,2015/7/3,1,174 ,1,0
422,2015/7/4,2,17 ,0,0
422,2015/7/5,1,84 ,1,0
422,2015/7/6,0,0 ,0,0
422,2015/7/7,0,0 ,0,0
422,2015/7/8,0,0 ,0,0
422,2015/7/9,0,0 ,0,0
422,2015/7/10,0,0 ,0,0
422,2015/7/11,0,0 ,0,0
422,2015/7/12,0,0 ,0,0
422,2015/7/13,0,0 ,0,0
422,2015/7/14,0,0 ,0,0
422,2015/7/15,0,0 ,0,0
422,2015/7/16,0,0 ,0,0
422,2015/7/17,0,0 ,0,0
422,2015/7/18,0,0 ,0,0
422,2015/7/19,0,0 ,0,0
422,2015/7/20,0,0 ,0,0
422,2015/7/21,0,0 ,0,0
422,2015/7/22,1,10 ,0,0
422,2015/7/23,0,0 ,0,0
422,2015/7/24,0,0 ,0,0
422,2015/7/25,0,0 ,0,0
422,2015/7/27,4,368 ,4,0
422,2015/7/28,3,161 ,2,0
422,2015/7/29,0,0 ,0,0
422,2015/7/30,1,20 ,0,0
422,2015/7/31,0,0 ,0,0
422,2015/8/1,0,0 ,0,0
422,2015/8/2,0,0 ,0,0
422,2015/8/3,0,0 ,0,0
422,2015/8/4,1,6 ,0,0
422,2015/8/5,2,49 ,1,0
422,2015/8/6,0,0 ,0,0
422,2015/8/7,1,20 ,0,0
422,2015/8/8,0,0 ,0,0
422,2015/8/9,0,0 ,0,0
422,2015/8/10,0,0 ,0,0
422,2015/8/11,0,0 ,0,0
422,2015/8/12,0,0 ,0,0
422,2015/8/13,0,0 ,0,0
422,2015/8/14,0,0 ,0,0
422,2015/8/15,0,0 ,0,0
422,2015/8/16,0,0 ,0,0
422,2015/8/17,0,0 ,0,0
422,2015/8/18,0,0 ,0,0
422,2015/8/19,0,0 ,0,0
422,2015/8/20,0,0 ,0,0
422,2015/8/21,0,0 ,0,0
422,2015/8/22,0,0 ,0,0
422,2015/8/23,0,0 ,0,0
422,2015/8/24,1,4 ,0,0
422,2015/8/25,1,5 ,0,0
422,2015/8/26,0,0 ,0,0
422,2015/8/27,0,0 ,0,0
423,2015/2/9,0,0 ,0,0
423,2015/2/10,0,0 ,0,0
423,2015/2/11,0,0 ,0,0
423,2015/2/12,0,0 ,0,0
423,2015/2/13,0,0 ,0,0
423,2015/2/14,0,0 ,0,0
423,2015/2/15,0,0 ,0,0
423,2015/2/16,0,0 ,0,0
423,2015/2/17,0,0 ,0,0
423,2015/2/18,0,0 ,0,0
423,2015/2/19,0,0 ,0,0
423,2015/2/20,0,0 ,0,0
423,2015/2/21,1,74 ,0,0
423,2015/2/22,0,0 ,0,0
423,2015/2/23,0,0 ,0,0
423,2015/2/24,0,0 ,0,0
423,2015/2/25,0,0 ,0,0
423,2015/2/26,0,0 ,0,0
423,2015/2/27,0,0 ,0,0
423,2015/2/28,0,0 ,0,0
423,2015/3/1,0,0 ,0,0
423,2015/3/2,0,0 ,0,0
423,2015/3/3,0,0 ,0,0
423,2015/3/4,0,0 ,0,0
423,2015/3/5,0,0 ,0,0
423,2015/3/6,0,0 ,0,0
423,2015/3/7,0,0 ,0,0
423,2015/3/8,0,0 ,0,0
423,2015/3/9,0,0 ,0,0
423,2015/3/10,0,0 ,0,0
423,2015/3/11,0,0 ,0,0
423,2015/3/12,0,0 ,0,0
423,2015/3/13,0,0 ,0,0
423,2015/3/14,0,0 ,0,0
423,2015/3/15,0,0 ,0,0
423,2015/3/16,0,0 ,0,0
423,2015/3/17,0,0 ,0,0
423,2015/3/18,1,45 ,1,0
423,2015/3/19,0,0 ,0,0
423,2015/3/20,0,0 ,0,0
423,2015/3/21,0,0 ,0,0
423,2015/3/22,0,0 ,0,0
423,2015/3/23,0,0 ,0,0
423,2015/3/24,0,0 ,0,0
423,2015/3/25,0,0 ,0,0
423,2015/3/26,0,0 ,0,0
423,2015/3/27,0,0 ,0,0
423,2015/3/28,0,0 ,0,0
423,2015/3/29,0,0 ,0,0
423,2015/3/30,0,0 ,0,0
423,2015/3/31,0,0 ,0,0
423,2015/4/1,0,0 ,0,0
423,2015/4/2,0,0 ,0,0
423,2015/4/3,0,0 ,0,0
423,2015/4/4,2,170 ,1,0
423,2015/4/5,1,163 ,2,0
423,2015/4/6,0,0 ,0,0
423,2015/4/7,0,0 ,0,0
423,2015/4/8,0,0 ,0,0
423,2015/4/9,0,0 ,0,0
423,2015/4/10,0,0 ,0,0
423,2015/4/11,0,0 ,0,0
423,2015/4/12,1,54 ,1,0
423,2015/4/13,1,62 ,1,0
423,2015/4/14,1,11 ,0,0
423,2015/4/15,0,0 ,0,0
423,2015/4/16,0,0 ,0,0
423,2015/4/17,0,0 ,0,0
423,2015/4/18,0,0 ,0,0
423,2015/4/19,0,0 ,0,0
423,2015/4/20,0,0 ,0,0
423,2015/4/21,0,0 ,0,0
423,2015/4/22,0,0 ,0,0
423,2015/4/23,0,0 ,0,0
423,2015/4/24,0,0 ,0,0
423,2015/4/25,0,0 ,0,0
423,2015/4/26,0,0 ,0,0
423,2015/4/27,0,0 ,0,0
423,2015/4/28,0,0 ,0,0
423,2015/4/29,0,0 ,0,0
423,2015/4/30,0,0 ,0,0
423,2015/5/1,0,0 ,0,0
423,2015/5/2,0,0 ,0,0
423,2015/5/3,0,0 ,0,0
423,2015/5/4,0,0 ,0,0
423,2015/5/5,0,0 ,0,0
423,2015/5/6,0,0 ,0,0
423,2015/5/7,0,0 ,0,0
423,2015/5/8,0,0 ,0,0
423,2015/5/9,0,0 ,0,0
423,2015/5/10,0,0 ,0,0
423,2015/5/11,0,0 ,0,0
423,2015/5/12,0,0 ,0,0
423,2015/5/13,0,0 ,0,0
423,2015/5/14,0,0 ,0,0
423,2015/5/15,0,0 ,0,0
423,2015/5/16,0,0 ,0,0
423,2015/5/17,0,0 ,0,0
423,2015/5/18,0,0 ,0,0
423,2015/5/19,0,0 ,0,0
423,2015/5/20,1,51 ,0,0
423,2015/5/21,1,13 ,0,0
423,2015/5/22,1,33 ,0,0
423,2015/5/23,0,0 ,0,0
423,2015/5/24,0,0 ,0,0
423,2015/5/25,0,0 ,0,0
423,2015/5/26,1,3 ,0,0
423,2015/5/27,1,85 ,0,0
423,2015/5/28,1,97 ,1,0
423,2015/5/29,1,53 ,0,0
423,2015/5/30,2,64 ,1,0
423,2015/5/31,1,59 ,0,0
423,2015/6/1,1,223 ,0,0
423,2015/6/2,1,141 ,0,0
423,2015/6/3,1,37 ,1,0
423,2015/6/4,1,88 ,1,0
423,2015/6/5,0,0 ,0,0
423,2015/6/6,0,0 ,0,0
423,2015/6/7,0,0 ,0,0
423,2015/6/8,0,0 ,0,0
423,2015/6/9,0,0 ,0,0
423,2015/6/10,0,0 ,0,0
423,2015/6/11,0,0 ,0,0
423,2015/6/12,0,0 ,0,0
423,2015/6/13,0,0 ,0,0
423,2015/6/14,0,0 ,0,0
423,2015/6/15,0,0 ,0,0
423,2015/6/16,0,0 ,0,0
423,2015/6/17,0,0 ,0,0
423,2015/6/18,0,0 ,0,0
423,2015/6/19,0,0 ,0,0
423,2015/6/20,0,0 ,0,0
423,2015/6/21,0,0 ,0,0
423,2015/6/22,0,0 ,0,0
423,2015/6/23,0,0 ,0,0
423,2015/6/24,0,0 ,0,0
423,2015/6/25,0,0 ,0,0
423,2015/6/26,0,0 ,0,0
423,2015/6/27,0,0 ,0,0
423,2015/6/28,0,0 ,0,0
423,2015/6/29,0,0 ,0,0
423,2015/6/30,0,0 ,0,0
423,2015/7/1,0,0 ,0,0
423,2015/7/2,0,0 ,0,0
423,2015/7/3,0,0 ,0,0
423,2015/7/4,0,0 ,0,0
423,2015/7/5,0,0 ,0,0
423,2015/7/6,0,0 ,0,0
423,2015/7/7,0,0 ,0,0
423,2015/7/8,0,0 ,0,0
423,2015/7/9,0,0 ,0,0
423,2015/7/10,4,149 ,0,0
423,2015/7/11,0,0 ,0,0
423,2015/7/12,0,0 ,0,0
423,2015/7/13,0,0 ,0,0
423,2015/7/14,0,0 ,0,0
423,2015/7/15,0,0 ,0,0
423,2015/7/16,0,0 ,0,0
423,2015/7/17,0,0 ,0,0
423,2015/7/18,1,134 ,2,0
423,2015/7/19,1,55 ,1,0
423,2015/7/20,0,0 ,0,0
423,2015/7/21,0,0 ,0,0
423,2015/7/22,0,0 ,0,0
423,2015/7/23,0,0 ,0,0
423,2015/7/24,0,0 ,0,0
423,2015/7/25,0,0 ,0,0
423,2015/7/27,0,0 ,0,0
423,2015/7/28,0,0 ,0,0
423,2015/7/29,0,0 ,0,0
423,2015/7/30,0,0 ,0,0
423,2015/7/31,0,0 ,0,0
423,2015/8/1,0,0 ,0,0
423,2015/8/2,0,0 ,0,0
423,2015/8/3,0,0 ,0,0
423,2015/8/4,0,0 ,0,0
423,2015/8/5,0,0 ,0,0
423,2015/8/6,0,0 ,0,0
423,2015/8/7,0,0 ,0,0
423,2015/8/8,0,0 ,0,0
423,2015/8/9,0,0 ,0,0
423,2015/8/10,0,0 ,0,0
423,2015/8/11,0,0 ,0,0
423,2015/8/12,0,0 ,0,0
423,2015/8/13,1,46 ,0,0
423,2015/8/14,0,0 ,0,0
423,2015/8/15,1,181 ,1,0
423,2015/8/16,0,0 ,0,0
423,2015/8/17,0,0 ,0,0
423,2015/8/18,0,0 ,0,0
423,2015/8/19,0,0 ,0,0
423,2015/8/20,0,0 ,0,0
423,2015/8/21,0,0 ,0,0
423,2015/8/22,0,0 ,0,0
423,2015/8/23,0,0 ,0,0
423,2015/8/24,0,0 ,0,0
423,2015/8/25,0,0 ,0,0
423,2015/8/26,0,0 ,0,0
423,2015/8/27,0,0 ,0,0
424,2015/4/6,0,0 ,0,0
424,2015/4/7,0,0 ,0,0
424,2015/4/8,0,0 ,0,0
424,2015/4/9,0,0 ,0,0
424,2015/4/10,0,0 ,0,0
424,2015/4/11,0,0 ,0,0
424,2015/4/12,0,0 ,0,0
424,2015/4/13,0,0 ,0,0
424,2015/4/14,0,0 ,0,0
424,2015/4/15,0,0 ,0,0
424,2015/4/16,0,0 ,0,0
424,2015/4/17,0,0 ,0,0
424,2015/4/18,0,0 ,0,0
424,2015/4/19,0,0 ,0,0
424,2015/4/20,0,0 ,0,0
424,2015/4/21,0,0 ,0,0
424,2015/4/22,0,0 ,0,0
424,2015/4/23,0,0 ,0,0
424,2015/4/24,0,0 ,0,0
424,2015/4/25,0,0 ,0,0
424,2015/4/26,0,0 ,0,0
424,2015/4/27,0,0 ,0,0
424,2015/4/28,0,0 ,0,0
424,2015/4/29,0,0 ,0,0
424,2015/4/30,0,0 ,0,0
424,2015/5/1,0,0 ,0,0
424,2015/5/2,0,0 ,0,0
424,2015/5/3,0,0 ,0,0
424,2015/5/4,0,0 ,0,0
424,2015/5/5,0,0 ,0,0
424,2015/5/6,0,0 ,0,0
424,2015/5/7,0,0 ,0,0
424,2015/5/8,0,0 ,0,0
424,2015/5/9,0,0 ,0,0
424,2015/5/10,0,0 ,0,0
424,2015/5/11,0,0 ,0,0
424,2015/5/12,0,0 ,0,0
424,2015/5/13,1,91 ,0,0
424,2015/5/14,1,112 ,0,0
424,2015/5/15,0,0 ,0,0
424,2015/5/16,0,0 ,0,0
424,2015/5/17,0,0 ,0,0
424,2015/5/18,0,0 ,0,0
424,2015/5/19,0,0 ,0,0
424,2015/5/20,0,0 ,0,0
424,2015/5/21,1,101 ,1,0
424,2015/5/22,2,137 ,1,0
424,2015/5/23,1,218 ,1,0
424,2015/5/24,0,0 ,0,0
424,2015/5/25,0,0 ,0,0
424,2015/5/26,1,68 ,0,0
424,2015/5/27,0,0 ,0,0
424,2015/5/28,1,174 ,0,0
424,2015/5/29,0,0 ,0,0
424,2015/5/30,0,0 ,0,0
424,2015/5/31,0,0 ,0,0
424,2015/6/1,0,0 ,0,0
424,2015/6/2,0,0 ,0,0
424,2015/6/3,1,126 ,0,0
424,2015/6/4,0,0 ,0,0
424,2015/6/5,0,0 ,0,0
424,2015/6/6,0,0 ,0,0
424,2015/6/7,0,0 ,0,0
424,2015/6/8,0,0 ,0,0
424,2015/6/9,0,0 ,0,0
424,2015/6/10,0,0 ,0,0
424,2015/6/11,0,0 ,0,0
424,2015/6/12,3,130 ,0,0
424,2015/6/13,0,0 ,0,0
424,2015/6/14,0,0 ,0,0
424,2015/6/15,2,70 ,0,0
424,2015/6/16,1,90 ,1,0
424,2015/6/17,1,82 ,0,0
424,2015/6/18,1,19 ,1,0
424,2015/6/19,0,0 ,0,0
424,2015/6/20,0,0 ,0,0
424,2015/6/21,0,0 ,0,0
424,2015/6/22,2,64 ,0,0
424,2015/6/23,0,0 ,0,0
424,2015/6/24,0,0 ,0,0
424,2015/6/25,0,0 ,0,0
424,2015/6/26,0,0 ,0,0
424,2015/6/27,0,0 ,0,0
424,2015/6/28,0,0 ,0,0
424,2015/6/29,0,0 ,0,0
424,2015/6/30,0,0 ,0,0
424,2015/7/1,1,17 ,0,0
424,2015/7/2,1,12 ,0,0
424,2015/7/3,1,21 ,0,0
424,2015/7/4,1,160 ,0,0
424,2015/7/5,1,28 ,2,0
424,2015/7/6,1,8 ,0,0
424,2015/7/7,2,6 ,0,0
424,2015/7/8,2,136 ,0,0
424,2015/7/9,4,133 ,0,0
424,2015/7/10,4,486 ,2,0
424,2015/7/11,0,0 ,0,0
424,2015/7/12,1,84 ,1,0
424,2015/7/13,0,0 ,0,0
424,2015/7/14,2,47 ,0,0
424,2015/7/15,2,59 ,1,0
424,2015/7/16,0,0 ,0,0
424,2015/7/17,0,0 ,0,0
424,2015/7/18,1,20 ,0,0
424,2015/7/19,1,91 ,1,0
424,2015/7/20,1,6 ,0,0
424,2015/7/21,0,0 ,0,0
424,2015/7/22,0,0 ,0,0
424,2015/7/23,0,0 ,0,0
424,2015/7/24,0,0 ,0,0
424,2015/7/25,1,66 ,0,0
424,2015/7/27,0,0 ,0,0
424,2015/7/28,0,0 ,0,0
424,2015/7/29,1,69 ,0,0
424,2015/7/30,1,25 ,0,0
424,2015/7/31,1,112 ,0,0
424,2015/8/1,1,104 ,1,0
424,2015/8/2,1,89 ,1,0
424,2015/8/3,0,0 ,0,0
424,2015/8/4,0,0 ,0,0
424,2015/8/5,0,0 ,0,0
424,2015/8/6,0,0 ,0,0
424,2015/8/7,0,0 ,0,0
424,2015/8/8,0,0 ,0,0
424,2015/8/9,0,0 ,0,0
424,2015/8/10,0,0 ,0,0
424,2015/8/11,0,0 ,0,0
424,2015/8/12,0,0 ,0,0
424,2015/8/13,0,0 ,0,0
424,2015/8/14,0,0 ,0,0
424,2015/8/15,0,0 ,0,0
424,2015/8/16,0,0 ,0,0
424,2015/8/17,0,0 ,0,0
424,2015/8/18,0,0 ,0,0
424,2015/8/19,0,0 ,0,0
424,2015/8/20,0,0 ,0,0
424,2015/8/21,0,0 ,0,0
424,2015/8/22,1,4 ,0,0
424,2015/8/23,0,0 ,0,0
424,2015/8/24,0,0 ,0,0
424,2015/8/25,0,0 ,0,0
424,2015/8/26,1,137 ,0,0
424,2015/8/27,0,0 ,0,0
425,2015/4/5,2,623 ,5,0
425,2015/4/6,1,77 ,1,0
425,2015/4/7,2,126 ,1,0
425,2015/4/8,1,36 ,0,0
425,2015/4/9,1,114 ,1,0
425,2015/4/10,0,0 ,0,0
425,2015/4/11,0,0 ,0,0
425,2015/4/12,0,0 ,0,0
425,2015/4/13,2,234 ,1,0
425,2015/4/14,2,106 ,0,0
425,2015/4/15,1,41 ,0,0
425,2015/4/16,1,48 ,0,0
425,2015/4/17,0,0 ,0,0
425,2015/4/18,0,0 ,0,0
425,2015/4/19,1,33 ,0,0
425,2015/4/20,0,0 ,0,0
425,2015/4/21,1,47 ,1,0
425,2015/4/22,1,53 ,1,0
425,2015/4/23,2,42 ,1,0
425,2015/4/24,0,0 ,0,0
425,2015/4/25,1,163 ,1,0
425,2015/4/26,2,132 ,1,0
425,2015/4/27,1,81 ,0,0
425,2015/4/28,1,29 ,0,0
425,2015/4/29,2,58 ,0,0
425,2015/4/30,0,0 ,0,0
425,2015/5/1,2,126 ,0,0
425,2015/5/2,1,120 ,0,0
425,2015/5/3,1,52 ,0,0
425,2015/5/4,1,2 ,0,0
425,2015/5/5,0,0 ,0,0
425,2015/5/6,0,0 ,0,0
425,2015/5/7,2,31 ,0,0
425,2015/5/8,2,84 ,0,0
425,2015/5/9,1,127 ,1,0
425,2015/5/10,2,154 ,1,0
425,2015/5/11,0,0 ,0,0
425,2015/5/12,0,0 ,0,0
425,2015/5/13,2,115 ,1,0
425,2015/5/14,1,8 ,0,0
425,2015/5/15,1,57 ,0,0
425,2015/5/16,1,12 ,0,0
425,2015/5/17,2,41 ,0,0
425,2015/5/18,0,0 ,0,0
425,2015/5/19,1,60 ,1,0
425,2015/5/20,0,0 ,0,0
425,2015/5/21,0,0 ,0,0
425,2015/5/22,0,0 ,0,0
425,2015/5/23,0,0 ,0,0
425,2015/5/24,1,6 ,0,0
425,2015/5/25,1,4 ,0,0
425,2015/5/26,0,0 ,0,0
425,2015/5/27,0,0 ,0,0
425,2015/5/28,1,7 ,0,0
425,2015/5/29,1,4 ,0,0
425,2015/5/30,0,0 ,0,0
425,2015/5/31,0,0 ,0,0
425,2015/6/1,0,0 ,0,0
425,2015/6/2,0,0 ,0,0
425,2015/6/3,0,0 ,0,0
425,2015/6/4,2,75 ,0,0
425,2015/6/5,1,106 ,2,0
425,2015/6/6,1,48 ,1,0
425,2015/6/7,1,157 ,2,0
425,2015/6/8,1,86 ,2,0
425,2015/6/9,1,68 ,1,0
425,2015/6/10,1,178 ,3,0
425,2015/6/11,3,61 ,0,0
425,2015/6/12,0,0 ,0,0
425,2015/6/13,1,30 ,0,0
425,2015/6/14,0,0 ,0,0
425,2015/6/15,1,27 ,0,0
425,2015/6/16,0,0 ,0,0
425,2015/6/17,0,0 ,0,0
425,2015/6/18,0,0 ,0,0
425,2015/6/19,0,0 ,0,0
425,2015/6/20,2,82 ,0,0
425,2015/6/21,1,43 ,0,0
425,2015/6/22,0,0 ,0,0
425,2015/6/23,1,2 ,0,0
425,2015/6/24,0,0 ,0,0
425,2015/6/25,0,0 ,0,0
425,2015/6/26,0,0 ,0,0
425,2015/6/27,0,0 ,0,0
425,2015/6/28,1,9 ,0,0
425,2015/6/29,0,0 ,0,0
425,2015/6/30,0,0 ,0,0
425,2015/7/1,0,0 ,0,0
425,2015/7/2,2,44 ,0,0
425,2015/7/3,0,0 ,0,0
425,2015/7/4,0,0 ,0,0
425,2015/7/5,1,12 ,0,0
425,2015/7/6,0,0 ,0,0
425,2015/7/7,0,0 ,0,0
425,2015/7/8,0,0 ,0,0
425,2015/7/9,0,0 ,0,0
425,2015/7/10,0,0 ,0,0
425,2015/7/11,0,0 ,0,0
425,2015/7/12,2,119 ,0,0
425,2015/7/13,2,62 ,2,0
425,2015/7/14,1,40 ,1,0
425,2015/7/15,0,0 ,0,0
425,2015/7/16,1,73 ,0,0
425,2015/7/17,0,0 ,0,0
425,2015/7/18,1,140 ,2,0
425,2015/7/19,1,34 ,0,0
425,2015/7/20,0,0 ,0,0
425,2015/7/21,0,0 ,0,0
425,2015/7/22,0,0 ,0,0
425,2015/7/23,1,68 ,0,0
425,2015/7/24,0,0 ,0,0
425,2015/7/25,0,0 ,0,0
425,2015/7/27,0,0 ,0,0
425,2015/7/28,0,0 ,0,0
425,2015/7/29,0,0 ,0,0
425,2015/7/30,1,5 ,0,0
425,2015/7/31,0,0 ,0,0
425,2015/8/1,0,0 ,0,0
425,2015/8/2,0,0 ,0,0
425,2015/8/3,0,0 ,0,0
425,2015/8/4,0,0 ,0,0
425,2015/8/5,0,0 ,0,0
425,2015/8/6,1,2 ,0,0
425,2015/8/7,0,0 ,0,0
425,2015/8/8,0,0 ,0,0
425,2015/8/9,0,0 ,0,0
425,2015/8/10,0,0 ,0,0
425,2015/8/11,0,0 ,0,0
425,2015/8/12,0,0 ,0,0
425,2015/8/13,0,0 ,0,0
425,2015/8/14,0,0 ,0,0
425,2015/8/15,0,0 ,0,0
425,2015/8/16,0,0 ,0,0
425,2015/8/17,0,0 ,0,1
425,2015/8/18,0,0 ,0,0
425,2015/8/19,0,0 ,0,0
425,2015/8/20,0,0 ,0,0
425,2015/8/21,0,0 ,0,0
425,2015/8/22,0,0 ,0,0
425,2015/8/23,0,0 ,0,0
425,2015/8/24,0,0 ,0,0
425,2015/8/25,0,0 ,0,0
425,2015/8/26,0,0 ,0,0
425,2015/8/27,0,0 ,0,0
426,2015/4/1,0,0 ,0,0
426,2015/5/7,0,0 ,0,0
426,2015/5/8,0,0 ,0,0
426,2015/5/9,0,0 ,0,0
426,2015/5/10,0,0 ,0,0
426,2015/5/11,0,0 ,0,0
426,2015/5/12,0,0 ,0,0
426,2015/5/13,0,0 ,0,0
426,2015/5/14,0,0 ,0,0
426,2015/5/15,0,0 ,0,0
426,2015/5/16,2,186 ,2,0
426,2015/5/17,1,311 ,4,0
426,2015/5/18,3,266 ,3,0
426,2015/5/19,2,167 ,2,0
426,2015/5/20,1,161 ,3,0
426,2015/5/21,1,237 ,3,0
426,2015/5/22,2,194 ,2,0
426,2015/5/23,2,126 ,1,0
426,2015/5/24,2,52 ,0,0
426,2015/5/25,3,155 ,2,0
426,2015/5/26,1,80 ,0,0
426,2015/5/27,1,128 ,2,0
426,2015/5/28,0,0 ,0,0
426,2015/5/29,1,112 ,2,0
426,2015/5/30,1,21 ,0,0
426,2015/5/31,2,173 ,2,0
426,2015/6/1,1,3 ,0,0
426,2015/6/2,0,0 ,0,0
426,2015/6/3,0,0 ,0,0
426,2015/6/4,0,0 ,0,0
426,2015/6/5,0,0 ,0,0
426,2015/6/6,0,0 ,0,0
426,2015/6/7,0,0 ,0,0
426,2015/6/8,0,0 ,0,0
426,2015/6/9,0,0 ,0,0
426,2015/6/10,0,0 ,0,0
426,2015/6/11,0,0 ,0,0
426,2015/6/12,0,0 ,0,0
426,2015/6/13,1,5 ,0,0
